,Date,signal,short_mavg,long_mavg
1950,2022-01-10,-1.0,329.7699951171875,329.8324951171875
1951,2022-01-11,0.0,326.7929962158203,328.4674957275391
1952,2022-01-12,0.0,324.6299987792969,327.7899963378906
1953,2022-01-13,0.0,322.4859985351562,327.3829971313477
1954,2022-01-14,0.0,319.05999755859375,325.80999755859375
1955,2022-01-18,0.0,315.93199768066404,324.96949768066406
1956,2022-01-19,0.0,313.0779998779297,324.28149871826173
1957,2022-01-20,0.0,311.3990020751953,323.57049865722655
1958,2022-01-21,0.0,310.3530029296875,322.2899993896484
1959,2022-01-24,0.0,308.1580047607422,320.2625
1960,2022-01-25,0.0,306.3610046386719,318.0654998779297
1961,2022-01-26,0.0,305.82200317382814,316.30749969482423
1962,2022-01-27,0.0,304.1210021972656,314.37550048828126
1963,2022-01-28,0.0,302.0970031738281,312.2915008544922
1964,2022-01-31,0.0,302.56700439453124,310.8135009765625
1965,2022-02-01,0.0,303.2010040283203,309.5665008544922
1966,2022-02-02,0.0,303.5350036621094,308.3065017700195
1967,2022-02-03,0.0,303.577001953125,307.48800201416014
1968,2022-02-04,0.0,303.32900085449216,306.8410018920898
1969,2022-02-07,0.0,304.7260009765625,306.44200286865237
1970,2022-02-08,0.0,305.6990020751953,306.0300033569336
1971,2022-02-09,1.0,305.8870025634766,305.85450286865233
1972,2022-02-10,0.0,306.02500305175784,305.07300262451173
1973,2022-02-11,0.0,306.3210021972656,304.20900268554686
1974,2022-02-14,0.0,304.80299987792966,303.6850021362305
1975,2022-02-15,0.0,303.76300048828125,303.4820022583008
1976,2022-02-16,-1.0,302.6369995117187,303.08600158691405
1977,2022-02-17,0.0,301.3239990234375,302.45050048828125
1978,2022-02-18,0.0,300.6079986572266,301.9684997558594
1979,2022-02-22,0.0,298.4909973144531,301.60849914550784
1980,2022-02-23,0.0,297.3839965820313,301.54149932861327
1981,2022-02-24,0.0,293.647998046875,299.76750030517576
1982,2022-02-25,0.0,292.75799865722655,299.39150085449216
1983,2022-02-28,0.0,291.8699981689453,299.09550018310546
1984,2022-03-01,0.0,292.13299865722655,298.46799926757814
1985,2022-03-02,0.0,291.6679962158203,297.71549835205076
1986,2022-03-03,0.0,292.1199981689453,297.37849884033204
1987,2022-03-04,0.0,291.9130004882812,296.6184997558594
1988,2022-03-07,0.0,291.46100158691405,296.0345001220703
1989,2022-03-08,0.0,290.7410003662109,294.61599884033205
1990,2022-03-09,0.0,290.06700134277344,293.72549896240236
1991,2022-03-10,0.0,291.1179992675781,292.38299865722655
1992,2022-03-11,0.0,290.3999969482422,291.57899780273436
